Erin Kennedy,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
121,233747.99,258135.61,0,0.0,121," $258,135.61 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,4,168642.68,,,,,,,,,
Group 2,9,75948.72,,,,,,,,,
Group 3,107,13544.21,,,,,,,,,
Totals,121,258135.61,,,,,,,,,
,,,,,,,,,,,
1024632.0,BraytonHughes Design Studios,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1023422.0,Laura Cook Interiors,DESIGN,HOSPITALITY,Group 3 Low Potential,0.0,0.0,1,2,FALSE,Y,TRUE
1023023.0,LGINTERIORS,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1023759.0,David Baker Architects,Design,Architect/Builder,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027125.0,Ankrom Moisan,DESIGN,HOSPITALITY,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1026891.0,SAJ Architecture,Design,Architect/Builder,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027041.0,Hill Devine,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027083.0,"Shatto Rentals, Inc.",Design,Independent Designer,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1026887.0,HPG International,DESIGN,HOSPITALITY,Group 3 Low Potential,3771.0,0.0,1,0,FALSE,Y,TRUE
1027754.0,Fisher and Janisse Builders LLC,Design,Architect/Builder,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027759.0,Studio O + A,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027817.0,JK & Co.,DESIGN,ARCHITECT_BUILDER,Group 3 Low Potential,620.0,0.0,1,0,FALSE,Y,TRUE
1027760.0,Cedar Line Staging,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027985.0,ObjectSpace,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1028043.0,OneStudio D+A,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1028077.0,Blu Canyon,DESIGN,HOSPITALITY,Group 3 Low Potential,32794.0,0.0,3,0,FALSE,Y,TRUE
1027968.0,Clausen-Collaborative Interior Design,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1028094.0,GARRET CORD WERNER LLC,DESIGN,DESIGN_FIRM,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027228.0,Be. Workplace Design,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027298.0,Wilson Meany,DESIGN,HOSPITALITY,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027378.0,SLOANE Company,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027482.0,Studio Plow,DESIGN,DESIGN_FIRM,Group 3 Low Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027658.0,Pomescikova,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1027752.0,WALDOS DESIGNS,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1026690.0,Robert Ball Design,Design,Architect/Builder,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1035435.0,Noble House Hotels,Design,Hospitality,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1035099.0,Lucy Winn Studios,Design,Independent Designer,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1035064.0,Uppercase Interior Design,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
1035038.0,Hyphn LLC,Design,Design Firm,Group 3 High Potential,0.0,0.0,0,0,FALSE,Y,TRUE
