Shelly Meshwork (CA),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
927,2237042.31,2118559.28,0,0.0,927," $2,118,559.28 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,30,1308150.86,,,,,,,,,
Group 2,98,748983.94,,,,,,,,,
Group 3,799,61424.48,,,,,,,,,
Totals,927,2118559.28,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 30 accounts | $1308150.86 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1022214,Madeleine Design Group Inc.,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,20174.7,16344.95,12,18,FALSE,N,FALSE
1008599,Procure By Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,16207.5,0,4,FALSE,N,FALSE
1035134,Domaine Furnishings+ Design,RETAIL,SINGLE_LOCATION,Group 2 High Potential,2685.0,15820.6,1,13,FALSE,N,FALSE
1027389,Cocoon Furnishings,RETAIL,SINGLE_LOCATION,Group 2 High Potential,0.0,15440.25,0,5,TRUE,N,FALSE
1016467,Stephenson Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,15569.26,15412.36,14,5,FALSE,N,FALSE
1008471,Cardinal Floor Coverings,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,6702.0,14926.0,4,3,FALSE,N,FALSE
1011593,West of Main,DESIGN,DESIGN_FIRM,Group 2 High Potential,7148.2,14711.96,24,21,FALSE,N,FALSE
1011779,ACM Designs,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,27673.1,14700.0,26,17,FALSE,N,FALSE
1034962,Simone & Ivy,RETAIL,SINGLE_LOCATION,Group 2 High Potential,590.0,14638.0,2,17,FALSE,N,FALSE
1036732,Home Craft Decor,RETAIL,MULTIPLE_LOCATIONS,Group 2 High Potential,0.0,14557.8,0,33,TRUE,N,FALSE
