REP NAME ONLY,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
239,1684730.14,1584817.02,-90,-29777.81,149," $1,555,039.21 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,29,913230.59,,,,,,,,,
Group 2,82,628267.42,,,,,,,,,
Group 3,38,13541.2,,,,,,,,,
Totals,149,1555039.21,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | $913230.59 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1018007,Feathered Nest of Virginia Inc. dba. Designers II,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4266.0,3917.0,7,4,FALSE,N,FALSE
1002022,Tiffany Jeremiah Interior Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,6544.0,3908.2,7,3,FALSE,N,FALSE
1000285,Mark Gonsenhauser,RETAIL,SINGLE_LOCATION,Group 2 Low Potential,5888.0,3780.0,2,1,FALSE,N,FALSE
1006497,"KMG Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,7314.0,3760.0,5,3,FALSE,N,FALSE
1009852,Madigan Schuler,DESIGN,DESIGNER_INDEPENDENT,Group 2 Low Potential,5535.0,3707.5,3,2,FALSE,N,FALSE
1001851,Home On The Harbor,RETAIL,SINGLE_LOCATION,Group 2 High Potential,2760.4,3511.0,5,4,FALSE,N,FALSE
1009051,"Amy Schwartz Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,12488.0,3415.0,13,2,FALSE,N,FALSE
1019331,Julie McCarthy Designs/DDI,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,9283.9,3355.75,7,3,FALSE,N,FALSE
1002799,Crosby Jenkins Associates LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4966.0,3313.33,3,2,FALSE,N,FALSE
1010236,"LS Interiors, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4410.0,3086.38,1,4,FALSE,N,FALSE
1010185,"CMD Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,2953.0,2730.75,5,4,FALSE,N,FALSE
1025658,Sally Steponkus Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,0.0,2691.0,0,2,FALSE,N,FALSE
1019851,Bungalow 10 Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,11664.5,2683.0,3,4,FALSE,N,FALSE
1000976,"Decorum, Inc (VA)",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,12718.48,2655.0,7,1,FALSE,N,FALSE
1026646,"Design House Studio, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,914.0,2634.5,1,3,FALSE,N,FALSE
1018511,"Jefferson Street Designs, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,7766.0,2587.0,3,3,FALSE,N,FALSE
1015695,Rayona Bennett DBA Decorating Den Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,6787.2,2550.0,3,4,FALSE,N,FALSE
1005641,Akseizer Design Group,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,12695.88,2520.0,3,3,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 38 accounts | $13541.20 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1007187,Christopher Zoltan Designs,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,37896.29,2493.0,11,1,FALSE,N,FALSE
1020588,Annapolis Carpet and Floor Inc,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,2646.0,2257.5,1,2,FALSE,N,FALSE
1008819,Fitzgerald Home Furnishings,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,12142.0,2160.8,15,5,FALSE,N,FALSE
1008639,Urban Country,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,2160.0,1188.0,2,2,FALSE,N,FALSE
1035892,"The Designery, LLC (DBA-Designery Company)",RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,1120.0,0,2,TRUE,N,FALSE
1021959,Snobz,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,815.0,1060.0,2,1,FALSE,N,FALSE
1016749,Kendall's,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1075.0,970.0,3,1,FALSE,N,FALSE
1020244,Mill End Shops,RETAIL,MULTIPLE_LOCATIONS,Group 3 Medium Potential,0.0,860.0,0,1,FALSE,N,FALSE
1003503,Canvas LLC,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1792.0,663.0,1,2,FALSE,N,FALSE
1021660,Envisions Flooring & Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,3630.5,619.0,10,1,FALSE,N,FALSE
1019609,Moraleigh Investments LLC,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1909.0,172.8,2,2,FALSE,N,FALSE
1002760,Lapis Ray,DESIGN,DESIGN_FIRM,Group 3 Low Potential,20751.9,42.0,10,2,FALSE,Y,TRUE
1015576,Atelier Design & Decor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2410.0,39.0,1,2,FALSE,N,FALSE
1000449,Carpet Impressions,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,495.0,0.0,1,0,FALSE,N,FALSE
1002035,"Dwelling and Design, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,24026.75,0.0,10,0,FALSE,N,FALSE
1001600,Simply Home (DE),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,4295.0,0.0,1,0,FALSE,N,FALSE
1001382,Beyond The Mill Studio Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,590.0,0.0,1,0,FALSE,N,FALSE
1000901,Ocean Boulevard Furniture Inc,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1000890,Fitzsimmons Design Associates,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1125.0,0.0,1,0,FALSE,N,FALSE
1007728,"Early's Carpet, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2490.0,0.0,1,0,FALSE,N,FALSE
1010495,"Ivy Nursery, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,948.0,0.0,1,0,FALSE,N,FALSE
1002677,Finnian's Moon,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,940.0,0.0,1,0,FALSE,N,FALSE
1025551,Domicile(VA),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1018171,Capps Home Building Center,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,140.0,0.0,1,0,FALSE,N,FALSE
1009094,"Scotts Furniture, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1018023,Muller Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1235.0,0.0,2,0,FALSE,N,FALSE
1007078,Galiani Design Group,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,2,TRUE,N,FALSE
1005570,"Simply Wesley, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1025139,Peake House,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,1,0,FALSE,N,FALSE
1024715,HomeWorks,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,697.0,0.0,1,0,FALSE,N,FALSE
1037585,Laura Hodges Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1035185,"Abingdon Interiors, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1035866,LP and Co,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1036483,SS Melissa Coady,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1038130,Theodora Home Studio DBA Grand York,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1036717,JP Styles,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,0.0,0,0,TRUE,N,FALSE
1035783,Premier Home Center/Premier Floors Inc,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,-20.4,0,0,TRUE,N,FALSE
1007729,"Perfect Furnishings, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,1332.0,-83.5,3,0,FALSE,N,FALSE
,,,,,,,,,,,
