Marti Hovater,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
184,1910383.7,1805917.18,-44,-22247.35,140," $1,783,669.83 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,29,1422247.69,,,,,,,,,
Group 2,45,338922.11,,,,,,,,,
Group 3,66,22500.03,,,,,,,,,
Totals,140,1783669.83,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | $1422247.69 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1009625.0,Raffia Home,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,2458.5,3192.0,5,5,FALSE,N,FALSE
1008787.0,Furniture Showcase,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,3529.0,3186.9,3,4,FALSE,N,FALSE
1018135.0,Marian Louise Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,0.0,3160.0,0,1,FALSE,N,FALSE
1013205.0,Sally Lynn Home,RETAIL,MULTIPLE_LOCATIONS,Group 2 Medium Potential,3025.0,2918.0,5,3,FALSE,N,FALSE
1000208.0,The Design Firm (TX),DESIGN,DESIGN_FIRM,Group 2 Medium Potential,2673.0,2638.0,7,5,FALSE,N,FALSE
1011926.0,Kay Genua Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,4944.0,2618.0,7,5,FALSE,N,FALSE
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 66 accounts | $22500.03 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1007236.0,Panache Of Amarillo,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,4172.0,2288.5,5,5,FALSE,N,FALSE
1014915.0,Belle Haven Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,11100.75,2130.0,16,5,FALSE,N,FALSE
1000776.0,Kirkendall Design,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,6504.5,2102.0,13,2,FALSE,N,FALSE
1022153.0,Rios Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1110.0,2080.0,1,1,FALSE,N,FALSE
1004492.0,Ambrose Furniture (TX),RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,3878.94,1725.0,6,3,FALSE,N,FALSE
1001291.0,Wesley Wayne Interiors,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,39116.86,1673.0,8,1,FALSE,Y,TRUE
1000210.0,"House Of Rugs, LLC (TX)",RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,3621.4,1638.25,7,3,FALSE,N,FALSE
1006215.0,Nina Magon LLC,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,3567.0,1465.0,2,1,FALSE,Y,TRUE
1027763.0,Two Thirty Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,1196.78,0,1,FALSE,N,FALSE
1009501.0,Kuhl-Linscomb,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,4035.0,1185.0,3,1,FALSE,N,FALSE
1006221.0,Weidner Hasou and Co.,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,1134.0,0,1,FALSE,N,FALSE
1037315.0,Olive and Home,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,980.0,0,3,TRUE,N,FALSE
1006437.0,Charbonneau Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,1645.0,772.0,6,4,FALSE,N,FALSE
1001539.0,Winter House Interiors,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,0.0,615.0,0,1,FALSE,N,FALSE
1003624.0,Elizabeth Cole LLC,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,2839.3,583.5,5,1,FALSE,N,FALSE
